0,1,2,3,4,5,columns,values
165,3,80,0,0.0,0.0,933,80.0
180,3,12,0,0.0,0.0,948,12.0
146,1,146,0,0.0,0.0,402,146.0
157,1,64,0,0.0,0.0,413,64.0
185,1,14,0,0.0,0.0,441,14.0
24,2,85,1,0.0,0.0,536,341.0
56,2,16,1,67.0,0.0,568,4391184.0
62,2,172,3,0.0,0.0,574,940.0
67,2,49,0,0.0,0.0,579,49.0
165,2,25,0,0.0,0.0,677,25.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,37,0,0.0,0.0,740,37.0
61,3,179,40,0.0,0.0,829,10419.0
81,3,158,0,0.0,0.0,849,158.0
84,3,203,1,0.0,0.0,852,459.0
131,3,4,0,0.0,0.0,899,4.0
148,3,1,0,0.0,0.0,916,1.0
156,3,87,253,0.0,0.0,924,64855.0
165,3,79,0,0.0,0.0,933,79.0
180,3,12,0,0.0,0.0,948,12.0
146,1,146,0,0.0,0.0,402,146.0
157,1,64,0,0.0,0.0,413,64.0
185,1,14,0,0.0,0.0,441,14.0
24,2,85,1,0.0,0.0,536,341.0
56,2,108,249,66.0,0.0,568,4389228.0
62,2,172,3,0.0,0.0,574,940.0
67,2,50,0,0.0,0.0,579,50.0
165,2,26,0,0.0,0.0,677,26.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,39,0,0.0,0.0,740,39.0
61,3,110,41,0.0,0.0,829,10606.0
81,3,158,0,0.0,0.0,849,158.0
84,3,203,1,0.0,0.0,852,459.0
131,3,4,0,0.0,0.0,899,4.0
148,3,1,0,0.0,0.0,916,1.0
156,3,67,254,0.0,0.0,924,65091.0
165,3,78,0,0.0,0.0,933,78.0
180,3,13,0,0.0,0.0,948,13.0
146,1,147,0,0.0,0.0,402,147.0
157,1,65,0,0.0,0.0,413,65.0
185,1,14,0,0.0,0.0,441,14.0
24,2,85,1,0.0,0.0,536,341.0
56,2,162,233,66.0,0.0,568,4385186.0
62,2,172,3,0.0,0.0,574,940.0
67,2,51,0,0.0,0.0,579,51.0
165,2,28,0,0.0,0.0,677,28.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,42,0,0.0,0.0,740,42.0
61,3,237,42,0.0,0.0,829,10989.0
81,3,157,0,0.0,0.0,849,157.0
84,3,203,1,0.0,0.0,852,459.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,30,0,1.0,0.0,924,65566.0
165,3,77,0,0.0,0.0,933,77.0
180,3,13,0,0.0,0.0,948,13.0
146,1,148,0,0.0,0.0,402,148.0
157,1,66,0,0.0,0.0,413,66.0
185,1,14,0,0.0,0.0,441,14.0
24,2,85,1,0.0,0.0,536,341.0
56,2,42,217,66.0,0.0,568,4380970.0
62,2,172,3,0.0,0.0,574,940.0
67,2,52,0,0.0,0.0,579,52.0
165,2,30,0,0.0,0.0,677,30.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,45,0,0.0,0.0,740,45.0
61,3,120,44,0.0,0.0,829,11384.0
81,3,157,0,0.0,0.0,849,157.0
84,3,204,1,0.0,0.0,852,460.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,252,1,1.0,0.0,924,66044.0
165,3,76,0,0.0,0.0,933,76.0
180,3,13,0,0.0,0.0,948,13.0
146,1,149,0,0.0,0.0,402,149.0
157,1,67,0,0.0,0.0,413,67.0
185,1,15,0,0.0,0.0,441,15.0
24,2,84,1,0.0,0.0,536,340.0
56,2,6,200,66.0,0.0,568,4376582.0
62,2,172,3,0.0,0.0,574,940.0
67,2,52,0,0.0,0.0,579,52.0
165,2,32,0,0.0,0.0,677,32.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,48,0,0.0,0.0,740,48.0
61,3,17,46,0.0,0.0,829,11793.0
81,3,157,0,0.0,0.0,849,157.0
84,3,204,1,0.0,0.0,852,460.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,220,3,1.0,0.0,924,66524.0
165,3,75,0,0.0,0.0,933,75.0
180,3,13,0,0.0,0.0,948,13.0
146,1,150,0,0.0,0.0,402,150.0
157,1,68,0,0.0,0.0,413,68.0
185,1,15,0,0.0,0.0,441,15.0
24,2,84,1,0.0,0.0,536,340.0
56,2,54,182,66.0,0.0,568,4372022.0
62,2,172,3,0.0,0.0,574,940.0
67,2,53,0,0.0,0.0,579,53.0
165,2,34,0,0.0,0.0,677,34.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,51,0,0.0,0.0,740,51.0
61,3,183,47,0.0,0.0,829,12215.0
81,3,156,0,0.0,0.0,849,156.0
84,3,205,1,0.0,0.0,852,461.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,191,5,1.0,0.0,924,67007.0
165,3,73,0,0.0,0.0,933,73.0
180,3,13,0,0.0,0.0,948,13.0
146,1,151,0,0.0,0.0,402,151.0
157,1,68,0,0.0,0.0,413,68.0
185,1,15,0,0.0,0.0,441,15.0
24,2,84,1,0.0,0.0,536,340.0
56,2,13,173,66.0,0.0,568,4369677.0
62,2,171,3,0.0,0.0,574,939.0
67,2,54,0,0.0,0.0,579,54.0
165,2,35,0,0.0,0.0,677,35.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,53,0,0.0,0.0,740,53.0
61,3,144,48,0.0,0.0,829,12432.0
81,3,156,0,0.0,0.0,849,156.0
84,3,205,1,0.0,0.0,852,461.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,177,6,1.0,0.0,924,67249.0
165,3,73,0,0.0,0.0,933,73.0
180,3,14,0,0.0,0.0,948,14.0
146,1,152,0,0.0,0.0,402,152.0
157,1,69,0,0.0,0.0,413,69.0
185,1,15,0,0.0,0.0,441,15.0
24,2,84,1,0.0,0.0,536,340.0
56,2,60,154,66.0,0.0,568,4364860.0
62,2,171,3,0.0,0.0,574,939.0
67,2,55,0,0.0,0.0,579,55.0
165,2,38,0,0.0,0.0,677,38.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,57,0,0.0,0.0,740,57.0
61,3,75,50,0.0,0.0,829,12875.0
81,3,156,0,0.0,0.0,849,156.0
84,3,206,1,0.0,0.0,852,462.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,152,8,1.0,0.0,924,67736.0
165,3,72,0,0.0,0.0,933,72.0
180,3,14,0,0.0,0.0,948,14.0
146,1,153,0,0.0,0.0,402,153.0
157,1,70,0,0.0,0.0,413,70.0
185,1,15,0,0.0,0.0,441,15.0
24,2,84,1,0.0,0.0,536,340.0
56,2,191,134,66.0,0.0,568,4359871.0
62,2,170,3,0.0,0.0,574,938.0
67,2,56,0,0.0,0.0,579,56.0
165,2,40,0,0.0,0.0,677,40.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,61,0,0.0,0.0,740,61.0
61,3,21,52,0.0,0.0,829,13333.0
81,3,155,0,0.0,0.0,849,155.0
84,3,206,1,0.0,0.0,852,462.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,130,10,1.0,0.0,924,68226.0
165,3,71,0,0.0,0.0,933,71.0
180,3,14,0,0.0,0.0,948,14.0
146,1,154,0,0.0,0.0,402,154.0
157,1,71,0,0.0,0.0,413,71.0
185,1,15,0,0.0,0.0,441,15.0
24,2,84,1,0.0,0.0,536,340.0
56,2,152,114,66.0,0.0,568,4354712.0
62,2,169,3,0.0,0.0,574,937.0
67,2,57,0,0.0,0.0,579,57.0
165,2,43,0,0.0,0.0,677,43.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,65,0,0.0,0.0,740,65.0
61,3,239,53,0.0,0.0,829,13807.0
81,3,155,0,0.0,0.0,849,155.0
84,3,206,1,0.0,0.0,852,462.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,111,12,1.0,0.0,924,68719.0
165,3,69,0,0.0,0.0,933,69.0
180,3,14,0,0.0,0.0,948,14.0
146,1,155,0,0.0,0.0,402,155.0
157,1,72,0,0.0,0.0,413,72.0
185,1,15,0,0.0,0.0,441,15.0
24,2,83,1,0.0,0.0,536,339.0
56,2,200,93,66.0,0.0,568,4349384.0
62,2,167,3,0.0,0.0,574,935.0
67,2,58,0,0.0,0.0,579,58.0
165,2,46,0,0.0,0.0,677,46.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,69,0,0.0,0.0,740,69.0
61,3,215,55,0.0,0.0,829,14295.0
81,3,154,0,0.0,0.0,849,154.0
84,3,207,1,0.0,0.0,852,463.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,94,14,1.0,0.0,924,69214.0
165,3,68,0,0.0,0.0,933,68.0
180,3,15,0,0.0,0.0,948,15.0
146,1,156,0,0.0,0.0,402,156.0
157,1,73,0,0.0,0.0,413,73.0
185,1,15,0,0.0,0.0,441,15.0
24,2,83,1,0.0,0.0,536,339.0
56,2,78,72,66.0,0.0,568,4343886.0
62,2,166,3,0.0,0.0,574,934.0
67,2,59,0,0.0,0.0,579,59.0
165,2,49,0,0.0,0.0,677,49.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,74,0,0.0,0.0,740,74.0
61,3,208,57,0.0,0.0,829,14800.0
81,3,154,0,0.0,0.0,849,154.0
84,3,207,1,0.0,0.0,852,463.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,79,16,1.0,0.0,924,69711.0
165,3,67,0,0.0,0.0,933,67.0
180,3,15,0,0.0,0.0,948,15.0
146,1,158,0,0.0,0.0,402,158.0
157,1,73,0,0.0,0.0,413,73.0
185,1,15,0,0.0,0.0,441,15.0
24,2,83,1,0.0,0.0,536,339.0
56,2,45,50,66.0,0.0,568,4338221.0
62,2,164,3,0.0,0.0,574,932.0
67,2,60,0,0.0,0.0,579,60.0
165,2,52,0,0.0,0.0,677,52.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,79,0,0.0,0.0,740,79.0
61,3,217,59,0.0,0.0,829,15321.0
81,3,153,0,0.0,0.0,849,153.0
84,3,208,1,0.0,0.0,852,464.0
131,3,5,0,0.0,0.0,899,5.0
148,3,1,0,0.0,0.0,916,1.0
156,3,68,18,1.0,0.0,924,70212.0
165,3,66,0,0.0,0.0,933,66.0
180,3,15,0,0.0,0.0,948,15.0
146,1,159,0,0.0,0.0,402,159.0
157,1,74,0,0.0,0.0,413,74.0
185,1,16,0,0.0,0.0,441,16.0
24,2,83,1,0.0,0.0,536,339.0
56,2,99,27,66.0,0.0,568,4332387.0
62,2,162,3,0.0,0.0,574,930.0
67,2,61,0,0.0,0.0,579,61.0
165,2,55,0,0.0,0.0,677,55.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,84,0,0.0,0.0,740,84.0
61,3,243,61,0.0,0.0,829,15859.0
81,3,153,0,0.0,0.0,849,153.0
84,3,208,1,0.0,0.0,852,464.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,59,20,1.0,0.0,924,70715.0
165,3,65,0,0.0,0.0,933,65.0
180,3,15,0,0.0,0.0,948,15.0
146,1,159,0,0.0,0.0,402,159.0
157,1,75,0,0.0,0.0,413,75.0
185,1,16,0,0.0,0.0,441,16.0
24,2,82,1,0.0,0.0,536,338.0
56,2,192,15,66.0,0.0,568,4329408.0
62,2,160,3,0.0,0.0,574,928.0
67,2,62,0,0.0,0.0,579,62.0
165,2,57,0,0.0,0.0,677,57.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,87,0,0.0,0.0,740,87.0
61,3,7,63,0.0,0.0,829,16135.0
81,3,153,0,0.0,0.0,849,153.0
84,3,208,1,0.0,0.0,852,464.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,56,21,1.0,0.0,924,70968.0
165,3,64,0,0.0,0.0,933,64.0
180,3,15,0,0.0,0.0,948,15.0
146,1,160,0,0.0,0.0,402,160.0
157,1,76,0,0.0,0.0,413,76.0
185,1,16,0,0.0,0.0,441,16.0
24,2,82,1,0.0,0.0,536,338.0
56,2,252,247,65.0,0.0,568,4323324.0
62,2,158,3,0.0,0.0,574,926.0
67,2,63,0,0.0,0.0,579,63.0
165,2,61,0,0.0,0.0,677,61.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,92,0,0.0,0.0,740,92.0
61,3,59,65,0.0,0.0,829,16699.0
81,3,152,0,0.0,0.0,849,152.0
84,3,208,1,0.0,0.0,852,464.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,51,23,1.0,0.0,924,71475.0
165,3,63,0,0.0,0.0,933,63.0
180,3,16,0,0.0,0.0,948,16.0
146,1,162,0,0.0,0.0,402,162.0
157,1,77,0,0.0,0.0,413,77.0
185,1,16,0,0.0,0.0,441,16.0
24,2,82,1,0.0,0.0,536,338.0
56,2,147,223,65.0,0.0,568,4317075.0
62,2,155,3,0.0,0.0,574,923.0
67,2,64,0,0.0,0.0,579,64.0
165,2,65,0,0.0,0.0,677,65.0
209,2,28,0,0.0,0.0,721,28.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,98,0,0.0,0.0,740,98.0
61,3,130,67,0.0,0.0,829,17282.0
81,3,152,0,0.0,0.0,849,152.0
84,3,209,1,0.0,0.0,852,465.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,49,25,1.0,0.0,924,71985.0
165,3,62,0,0.0,0.0,933,62.0
180,3,16,0,0.0,0.0,948,16.0
146,1,163,0,0.0,0.0,402,163.0
157,1,78,0,0.0,0.0,413,78.0
185,1,16,0,0.0,0.0,441,16.0
24,2,82,1,0.0,0.0,536,338.0
56,2,132,198,65.0,0.0,568,4310660.0
62,2,153,3,0.0,0.0,574,921.0
67,2,65,0,0.0,0.0,579,65.0
165,2,69,0,0.0,0.0,677,69.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,105,0,0.0,0.0,740,105.0
61,3,219,69,0.0,0.0,829,17883.0
81,3,151,0,0.0,0.0,849,151.0
84,3,209,1,0.0,0.0,852,465.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,50,27,1.0,0.0,924,72498.0
165,3,61,0,0.0,0.0,933,61.0
180,3,16,0,0.0,0.0,948,16.0
146,1,164,0,0.0,0.0,402,164.0
157,1,79,0,0.0,0.0,413,79.0
185,1,16,0,0.0,0.0,441,16.0
24,2,81,1,0.0,0.0,536,337.0
56,2,209,172,65.0,0.0,568,4304081.0
62,2,150,3,0.0,0.0,574,918.0
67,2,66,0,0.0,0.0,579,66.0
165,2,73,0,0.0,0.0,677,73.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,111,0,0.0,0.0,740,111.0
61,3,72,72,0.0,0.0,829,18504.0
81,3,151,0,0.0,0.0,849,151.0
84,3,209,1,0.0,0.0,852,465.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,53,29,1.0,0.0,924,73013.0
165,3,60,0,0.0,0.0,933,60.0
180,3,16,0,0.0,0.0,948,16.0
146,1,164,0,0.0,0.0,402,164.0
157,1,79,0,0.0,0.0,413,79.0
185,1,16,0,0.0,0.0,441,16.0
24,2,81,1,0.0,0.0,536,337.0
56,2,186,159,65.0,0.0,568,4300730.0
62,2,148,3,0.0,0.0,574,916.0
67,2,66,0,0.0,0.0,579,66.0
165,2,75,0,0.0,0.0,677,75.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,114,0,0.0,0.0,740,114.0
61,3,134,73,0.0,0.0,829,18822.0
81,3,151,0,0.0,0.0,849,151.0
84,3,209,1,0.0,0.0,852,465.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,56,30,1.0,0.0,924,73272.0
165,3,60,0,0.0,0.0,933,60.0
180,3,17,0,0.0,0.0,948,17.0
146,1,166,0,0.0,0.0,402,166.0
157,1,80,0,0.0,0.0,413,80.0
185,1,16,0,0.0,0.0,441,16.0
24,2,81,1,0.0,0.0,536,337.0
56,2,18,133,65.0,0.0,568,4293906.0
62,2,145,3,0.0,0.0,574,913.0
67,2,68,0,0.0,0.0,579,68.0
165,2,80,0,0.0,0.0,677,80.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,121,0,0.0,0.0,740,121.0
61,3,16,76,0.0,0.0,829,19472.0
81,3,150,0,0.0,0.0,849,150.0
84,3,210,1,0.0,0.0,852,466.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,64,32,1.0,0.0,924,73792.0
165,3,59,0,0.0,0.0,933,59.0
180,3,17,0,0.0,0.0,948,17.0
146,1,167,0,0.0,0.0,402,167.0
157,1,81,0,0.0,0.0,413,81.0
185,1,16,0,0.0,0.0,441,16.0
24,2,81,1,0.0,0.0,536,337.0
56,2,200,105,65.0,0.0,568,4286920.0
62,2,141,3,0.0,0.0,574,909.0
67,2,69,0,0.0,0.0,579,69.0
165,2,84,0,0.0,0.0,677,84.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,129,0,0.0,0.0,740,129.0
61,3,176,78,0.0,0.0,829,20144.0
81,3,150,0,0.0,0.0,849,150.0
84,3,210,1,0.0,0.0,852,466.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,74,34,1.0,0.0,924,74314.0
165,3,58,0,0.0,0.0,933,58.0
180,3,17,0,0.0,0.0,948,17.0
146,1,168,0,0.0,0.0,402,168.0
157,1,82,0,0.0,0.0,413,82.0
185,1,17,0,0.0,0.0,441,17.0
24,2,81,1,0.0,0.0,536,337.0
56,2,220,77,65.0,0.0,568,4279772.0
62,2,137,3,0.0,0.0,574,905.0
67,2,70,0,0.0,0.0,579,70.0
165,2,89,0,0.0,0.0,677,89.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,136,0,0.0,0.0,740,136.0
61,3,101,81,0.0,0.0,829,20837.0
81,3,150,0,0.0,0.0,849,150.0
84,3,210,1,0.0,0.0,852,466.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,87,36,1.0,0.0,924,74839.0
165,3,57,0,0.0,0.0,933,57.0
180,3,17,0,0.0,0.0,948,17.0
146,1,169,0,0.0,0.0,402,169.0
157,1,83,0,0.0,0.0,413,83.0
185,1,17,0,0.0,0.0,441,17.0
24,2,80,1,0.0,0.0,536,336.0
56,2,79,49,65.0,0.0,568,4272463.0
62,2,133,3,0.0,0.0,574,901.0
67,2,71,0,0.0,0.0,579,71.0
165,2,95,0,0.0,0.0,677,95.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,144,0,0.0,0.0,740,144.0
61,3,47,84,0.0,0.0,829,21551.0
81,3,149,0,0.0,0.0,849,149.0
84,3,210,1,0.0,0.0,852,466.0
131,3,6,0,0.0,0.0,899,6.0
148,3,1,0,0.0,0.0,916,1.0
156,3,103,38,1.0,0.0,924,75367.0
165,3,56,0,0.0,0.0,933,56.0
180,3,18,0,0.0,0.0,948,18.0
146,1,170,0,0.0,0.0,402,170.0
157,1,84,0,0.0,0.0,413,84.0
185,1,17,0,0.0,0.0,441,17.0
24,2,80,1,0.0,0.0,536,336.0
56,2,34,20,65.0,0.0,568,4264994.0
62,2,129,3,0.0,0.0,574,897.0
67,2,72,0,0.0,0.0,579,72.0
165,2,100,0,0.0,0.0,677,100.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,153,0,0.0,0.0,740,153.0
61,3,16,87,0.0,0.0,829,22288.0
81,3,149,0,0.0,0.0,849,149.0
84,3,210,1,0.0,0.0,852,466.0
131,3,7,0,0.0,0.0,899,7.0
148,3,1,0,0.0,0.0,916,1.0
156,3,122,40,1.0,0.0,924,75898.0
165,3,55,0,0.0,0.0,933,55.0
180,3,18,0,0.0,0.0,948,18.0
146,1,171,0,0.0,0.0,402,171.0
157,1,85,0,0.0,0.0,413,85.0
185,1,17,0,0.0,0.0,441,17.0
24,2,80,1,0.0,0.0,536,336.0
56,2,87,246,64.0,0.0,568,4257367.0
62,2,125,3,0.0,0.0,574,893.0
67,2,73,0,0.0,0.0,579,73.0
165,2,106,0,0.0,0.0,677,106.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,161,0,0.0,0.0,740,161.0
61,3,9,90,0.0,0.0,829,23049.0
81,3,148,0,0.0,0.0,849,148.0
84,3,211,1,0.0,0.0,852,467.0
131,3,7,0,0.0,0.0,899,7.0
148,3,1,0,0.0,0.0,916,1.0
156,3,144,42,1.0,0.0,924,76432.0
165,3,54,0,0.0,0.0,933,54.0
180,3,18,0,0.0,0.0,948,18.0
146,1,172,0,0.0,0.0,402,172.0
157,1,86,0,0.0,0.0,413,86.0
185,1,17,0,0.0,0.0,441,17.0
24,2,80,1,0.0,0.0,536,336.0
56,2,54,231,64.0,0.0,568,4253494.0
62,2,123,3,0.0,0.0,574,891.0
67,2,74,0,0.0,0.0,579,74.0
165,2,109,0,0.0,0.0,677,109.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,166,0,0.0,0.0,740,166.0
61,3,142,91,0.0,0.0,829,23438.0
81,3,148,0,0.0,0.0,849,148.0
84,3,211,1,0.0,0.0,852,467.0
131,3,7,0,0.0,0.0,899,7.0
148,3,1,0,0.0,0.0,916,1.0
156,3,156,43,1.0,0.0,924,76700.0
165,3,53,0,0.0,0.0,933,53.0
180,3,18,0,0.0,0.0,948,18.0
146,1,173,0,0.0,0.0,402,173.0
157,1,87,0,0.0,0.0,413,87.0
185,1,17,0,0.0,0.0,441,17.0
24,2,79,1,0.0,0.0,536,335.0
56,2,125,200,64.0,0.0,568,4245629.0
62,2,118,3,0.0,0.0,574,886.0
67,2,75,0,0.0,0.0,579,75.0
165,2,115,0,0.0,0.0,677,115.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,175,0,0.0,0.0,740,175.0
61,3,170,94,0.0,0.0,829,24234.0
81,3,148,0,0.0,0.0,849,148.0
84,3,211,1,0.0,0.0,852,467.0
131,3,7,0,0.0,0.0,899,7.0
148,3,1,0,0.0,0.0,916,1.0
156,3,182,45,1.0,0.0,924,77238.0
165,3,52,0,0.0,0.0,933,52.0
180,3,19,0,0.0,0.0,948,19.0
146,1,174,0,0.0,0.0,402,174.0
157,1,88,0,0.0,0.0,413,88.0
185,1,17,0,0.0,0.0,441,17.0
24,2,79,1,0.0,0.0,536,335.0
56,2,41,169,64.0,0.0,568,4237609.0
62,2,113,3,0.0,0.0,574,881.0
67,2,76,0,0.0,0.0,579,76.0
165,2,122,0,0.0,0.0,677,122.0
209,2,29,0,0.0,0.0,721,29.0
213,2,117,0,0.0,0.0,725,117.0
215,2,1,0,0.0,0.0,727,1.0
228,2,185,0,0.0,0.0,740,185.0
61,3,223,97,0.0,0.0,829,25055.0
81,3,147,0,0.0,0.0,849,147.0
84,3,211,1,0.0,0.0,852,467.0
131,3,7,0,0.0,0.0,899,7.0
148,3,1,0,0.0,0.0,916,1.0
156,3,210,47,1.0,0.0,924,77778.0
165,3,52,0,0.0,0.0,933,52.0
180,3,19,0,0.0,0.0,948,19.0
146,1,175,0,0.0,0.0,402,175.0
157,1,89,0,0.0,0.0,413,89.0
185,1,17,0,0.0,0.0,441,17.0
24,2,79,1,0.0,0.0,536,335.0
56,2,56,137,64.0,0.0,568,4229432.0
62,2,108,3,0.0,0.0,574,876.0
67,2,78,0,0.0,0.0,579,78.0
165,2,129,0,0.0,0.0,677,129.0
209,2,29,0,0.0,0.0,721,29.0
213,2,116,0,0.0,0.0,725,116.0
215,2,1,0,0.0,0.0,727,1.0
228,2,195,0,0.0,0.0,740,195.0
61,3,46,101,0.0,0.0,829,25902.0
81,3,147,0,0.0,0.0,849,147.0
84,3,211,1,0.0,0.0,852,467.0
131,3,7,0,0.0,0.0,899,7.0
148,3,1,0,0.0,0.0,916,1.0
156,3,242,49,1.0,0.0,924,78322.0
165,3,51,0,0.0,0.0,933,51.0
180,3,19,0,0.0,0.0,948,19.0
146,1,176,0,0.0,0.0,402,176.0
157,1,90,0,0.0,0.0,413,90.0
185,1,18,0,0.0,0.0,441,18.0
24,2,78,1,0.0,0.0,536,334.0
56,2,172,104,64.0,0.0,568,4221100.0
62,2,103,3,0.0,0.0,574,871.0
67,2,79,0,0.0,0.0,579,79.0
165,2,136,0,0.0,0.0,677,136.0
209,2,29,0,0.0,0.0,721,29.0
213,2,116,0,0.0,0.0,725,116.0
215,2,1,0,0.0,0.0,727,1.0
228,2,206,0,0.0,0.0,740,206.0
61,3,151,104,0.0,0.0,829,26775.0
81,3,146,0,0.0,0.0,849,146.0
84,3,211,1,0.0,0.0,852,467.0
131,3,7,0,0.0,0.0,899,7.0
148,3,1,0,0.0,0.0,916,1.0
156,3,20,52,1.0,0.0,924,78868.0
165,3,50,0,0.0,0.0,933,50.0
180,3,20,0,0.0,0.0,948,20.0
146,1,177,0,0.0,0.0,402,177.0
157,1,90,0,0.0,0.0,413,90.0
185,1,18,0,0.0,0.0,441,18.0
24,2,78,1,0.0,0.0,536,334.0
56,2,45,88,64.0,0.0,568,4216877.0
62,2,100,3,0.0,0.0,574,868.0
67,2,79,0,0.0,0.0,579,79.0
