0,1,2,3,4,5
61,3,173,38,191.0,0.0
81,3,20,0,0.0,0.0
84,3,31,0,0.0,0.0
131,3,50,1,0.0,0.0
148,3,218,0,0.0,0.0
156,3,96,67,7.0,0.0
180,3,10,2,0.0,0.0
55,1,192,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,226,0,0.0,0.0
157,1,209,0,0.0,0.0
185,1,173,0,0.0,0.0
24,2,75,0,0.0,0.0
56,2,180,16,1.0,0.0
67,2,13,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,54,0,0.0,0.0
215,2,18,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,2,166,190.0,0.0
81,3,20,0,0.0,0.0
84,3,31,0,0.0,0.0
131,3,51,1,0.0,0.0
148,3,219,0,0.0,0.0
156,3,11,71,7.0,0.0
180,3,10,2,0.0,0.0
55,1,193,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,224,0,0.0,0.0
157,1,208,0,0.0,0.0
185,1,174,0,0.0,0.0
24,2,75,0,0.0,0.0
56,2,192,11,1.0,0.0
67,2,13,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,54,0,0.0,0.0
215,2,18,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,94,33,190.0,0.0
81,3,20,0,0.0,0.0
84,3,30,0,0.0,0.0
131,3,52,1,0.0,0.0
148,3,221,0,0.0,0.0
156,3,178,74,7.0,0.0
180,3,11,2,0.0,0.0
55,1,195,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,223,0,0.0,0.0
157,1,206,0,0.0,0.0
185,1,175,0,0.0,0.0
24,2,74,0,0.0,0.0
56,2,224,6,1.0,0.0
67,2,12,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,54,0,0.0,0.0
215,2,18,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,202,152,189.0,0.0
81,3,19,0,0.0,0.0
84,3,30,0,0.0,0.0
131,3,53,1,0.0,0.0
148,3,222,0,0.0,0.0
156,3,85,78,7.0,0.0
180,3,11,2,0.0,0.0
55,1,196,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,222,0,0.0,0.0
157,1,204,0,0.0,0.0
185,1,175,0,0.0,0.0
24,2,74,0,0.0,0.0
56,2,20,2,1.0,0.0
67,2,12,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,54,0,0.0,0.0
215,2,18,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,79,12,189.0,0.0
81,3,19,0,0.0,0.0
84,3,30,0,0.0,0.0
131,3,54,1,0.0,0.0
148,3,224,0,0.0,0.0
156,3,244,81,7.0,0.0
180,3,12,2,0.0,0.0
55,1,197,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,221,0,0.0,0.0
157,1,204,0,0.0,0.0
185,1,176,0,0.0,0.0
24,2,73,0,0.0,0.0
56,2,181,255,0.0,0.0
67,2,12,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,54,0,0.0,0.0
215,2,18,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,158,196,188.0,0.0
81,3,19,0,0.0,0.0
84,3,29,0,0.0,0.0
131,3,54,1,0.0,0.0
148,3,224,0,0.0,0.0
156,3,194,83,7.0,0.0
180,3,12,2,0.0,0.0
55,1,199,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,220,0,0.0,0.0
157,1,202,0,0.0,0.0
185,1,176,0,0.0,0.0
24,2,73,0,0.0,0.0
56,2,7,251,0.0,0.0
67,2,12,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,53,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,90,50,188.0,0.0
81,3,19,0,0.0,0.0
84,3,29,0,0.0,0.0
131,3,55,1,0.0,0.0
148,3,226,0,0.0,0.0
156,3,91,87,7.0,0.0
180,3,12,2,0.0,0.0
55,1,200,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,219,0,0.0,0.0
157,1,200,0,0.0,0.0
185,1,177,0,0.0,0.0
24,2,72,0,0.0,0.0
56,2,108,246,0.0,0.0
67,2,11,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,53,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,70,156,187.0,0.0
81,3,19,0,0.0,0.0
84,3,28,0,0.0,0.0
131,3,56,1,0.0,0.0
148,3,227,0,0.0,0.0
156,3,239,90,7.0,0.0
180,3,13,2,0.0,0.0
55,1,202,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,218,0,0.0,0.0
157,1,199,0,0.0,0.0
185,1,177,0,0.0,0.0
24,2,72,0,0.0,0.0
56,2,228,241,0.0,0.0
67,2,11,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,53,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,108,2,187.0,0.0
81,3,19,0,0.0,0.0
84,3,28,0,0.0,0.0
131,3,57,1,0.0,0.0
148,3,229,0,0.0,0.0
156,3,128,94,7.0,0.0
180,3,13,2,0.0,0.0
55,1,203,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,7,0,0.0,0.0
146,1,217,0,0.0,0.0
157,1,197,0,0.0,0.0
185,1,178,0,0.0,0.0
24,2,71,0,0.0,0.0
56,2,111,237,0.0,0.0
67,2,11,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,53,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,215,100,186.0,0.0
81,3,19,0,0.0,0.0
84,3,28,0,0.0,0.0
131,3,58,1,0.0,0.0
148,3,230,0,0.0,0.0
156,3,12,98,7.0,0.0
180,3,13,2,0.0,0.0
55,1,204,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,215,0,0.0,0.0
157,1,196,0,0.0,0.0
185,1,179,0,0.0,0.0
24,2,71,0,0.0,0.0
56,2,12,233,0.0,0.0
67,2,10,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,53,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,144,195,185.0,0.0
81,3,19,0,0.0,0.0
84,3,27,0,0.0,0.0
131,3,59,1,0.0,0.0
148,3,231,0,0.0,0.0
156,3,148,101,7.0,0.0
180,3,14,2,0.0,0.0
55,1,206,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,214,0,0.0,0.0
157,1,194,0,0.0,0.0
185,1,179,0,0.0,0.0
24,2,71,0,0.0,0.0
56,2,188,228,0.0,0.0
67,2,10,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,53,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,163,30,185.0,0.0
81,3,18,0,0.0,0.0
84,3,27,0,0.0,0.0
131,3,59,1,0.0,0.0
148,3,233,0,0.0,0.0
156,3,23,105,7.0,0.0
180,3,14,2,0.0,0.0
55,1,207,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,214,0,0.0,0.0
157,1,193,0,0.0,0.0
185,1,180,0,0.0,0.0
24,2,70,0,0.0,0.0
56,2,155,226,0.0,0.0
67,2,10,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,52,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,209,202,184.0,0.0
81,3,18,0,0.0,0.0
84,3,27,0,0.0,0.0
131,3,60,1,0.0,0.0
148,3,233,0,0.0,0.0
156,3,215,106,7.0,0.0
180,3,14,2,0.0,0.0
55,1,208,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,212,0,0.0,0.0
157,1,192,0,0.0,0.0
185,1,180,0,0.0,0.0
24,2,70,0,0.0,0.0
56,2,102,222,0.0,0.0
67,2,10,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,52,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,125,32,184.0,0.0
81,3,18,0,0.0,0.0
84,3,26,0,0.0,0.0
131,3,61,1,0.0,0.0
148,3,235,0,0.0,0.0
156,3,84,110,7.0,0.0
180,3,14,2,0.0,0.0
55,1,210,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,211,0,0.0,0.0
157,1,190,0,0.0,0.0
185,1,181,0,0.0,0.0
24,2,69,0,0.0,0.0
56,2,67,218,0.0,0.0
67,2,10,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,52,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,157,114,183.0,0.0
81,3,18,0,0.0,0.0
84,3,26,0,0.0,0.0
131,3,61,1,0.0,0.0
148,3,236,0,0.0,0.0
156,3,205,113,7.0,0.0
180,3,15,2,0.0,0.0
55,1,211,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,210,0,0.0,0.0
157,1,189,0,0.0,0.0
185,1,181,0,0.0,0.0
24,2,69,0,0.0,0.0
56,2,49,214,0.0,0.0
67,2,9,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,52,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,61,193,182.0,0.0
81,3,18,0,0.0,0.0
84,3,26,0,0.0,0.0
131,3,62,1,0.0,0.0
148,3,238,0,0.0,0.0
156,3,65,117,7.0,0.0
180,3,15,2,0.0,0.0
55,1,213,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,209,0,0.0,0.0
157,1,187,0,0.0,0.0
185,1,182,0,0.0,0.0
24,2,68,0,0.0,0.0
56,2,49,210,0.0,0.0
67,2,9,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,52,0,0.0,0.0
215,2,19,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,104,12,182.0,0.0
81,3,18,0,0.0,0.0
84,3,25,0,0.0,0.0
131,3,63,1,0.0,0.0
148,3,239,0,0.0,0.0
156,3,177,120,7.0,0.0
180,3,15,2,0.0,0.0
55,1,213,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,208,0,0.0,0.0
157,1,186,0,0.0,0.0
185,1,182,0,0.0,0.0
24,2,68,0,0.0,0.0
56,2,55,208,0.0,0.0
67,2,9,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,52,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,181,176,181.0,0.0
81,3,18,0,0.0,0.0
84,3,25,0,0.0,0.0
131,3,64,1,0.0,0.0
148,3,240,0,0.0,0.0
156,3,103,122,7.0,0.0
180,3,15,2,0.0,0.0
55,1,215,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,207,0,0.0,0.0
157,1,185,0,0.0,0.0
185,1,183,0,0.0,0.0
24,2,68,0,0.0,0.0
56,2,80,204,0.0,0.0
67,2,9,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,51,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,198,246,180.0,0.0
81,3,18,0,0.0,0.0
84,3,25,0,0.0,0.0
131,3,64,1,0.0,0.0
148,3,241,0,0.0,0.0
156,3,209,125,7.0,0.0
180,3,15,2,0.0,0.0
55,1,216,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,206,0,0.0,0.0
157,1,183,0,0.0,0.0
185,1,184,0,0.0,0.0
24,2,67,0,0.0,0.0
56,2,121,200,0.0,0.0
67,2,8,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,51,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,127,57,180.0,0.0
81,3,17,0,0.0,0.0
84,3,24,0,0.0,0.0
131,3,65,1,0.0,0.0
148,3,243,0,0.0,0.0
156,3,53,129,7.0,0.0
180,3,16,2,0.0,0.0
55,1,218,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,204,0,0.0,0.0
157,1,182,0,0.0,0.0
185,1,184,0,0.0,0.0
24,2,67,0,0.0,0.0
56,2,179,196,0.0,0.0
67,2,8,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,51,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,237,120,179.0,0.0
81,3,17,0,0.0,0.0
84,3,24,0,0.0,0.0
131,3,66,1,0.0,0.0
148,3,244,0,0.0,0.0
156,3,149,132,7.0,0.0
180,3,16,2,0.0,0.0
55,1,219,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,203,0,0.0,0.0
157,1,180,0,0.0,0.0
185,1,185,0,0.0,0.0
24,2,66,0,0.0,0.0
56,2,253,192,0.0,0.0
67,2,8,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,51,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,27,181,178.0,0.0
81,3,17,0,0.0,0.0
84,3,24,0,0.0,0.0
131,3,67,1,0.0,0.0
148,3,246,0,0.0,0.0
156,3,241,135,7.0,0.0
180,3,16,2,0.0,0.0
55,1,221,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,202,0,0.0,0.0
157,1,179,0,0.0,0.0
185,1,185,0,0.0,0.0
24,2,66,0,0.0,0.0
56,2,88,189,0.0,0.0
67,2,8,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,51,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,22,238,177.0,0.0
81,3,17,0,0.0,0.0
84,3,23,0,0.0,0.0
131,3,68,1,0.0,0.0
148,3,247,0,0.0,0.0
156,3,72,139,7.0,0.0
180,3,16,2,0.0,0.0
55,1,222,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,201,0,0.0,0.0
157,1,177,0,0.0,0.0
185,1,186,0,0.0,0.0
24,2,66,0,0.0,0.0
56,2,193,185,0.0,0.0
67,2,8,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,51,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,234,35,177.0,0.0
81,3,17,0,0.0,0.0
84,3,23,0,0.0,0.0
131,3,68,1,0.0,0.0
148,3,248,0,0.0,0.0
156,3,154,142,7.0,0.0
180,3,16,2,0.0,0.0
55,1,223,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,200,0,0.0,0.0
157,1,176,0,0.0,0.0
185,1,186,0,0.0,0.0
24,2,65,0,0.0,0.0
56,2,252,183,0.0,0.0
67,2,7,0,0.0,0.0
79,2,1,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,50,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,170,189,176.0,0.0
81,3,17,0,0.0,0.0
84,3,23,0,0.0,0.0
131,3,69,1,0.0,0.0
148,3,249,0,0.0,0.0
156,3,65,144,7.0,0.0
180,3,16,2,0.0,0.0
55,1,225,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,199,0,0.0,0.0
157,1,175,0,0.0,0.0
185,1,187,0,0.0,0.0
24,2,65,0,0.0,0.0
56,2,125,180,0.0,0.0
67,2,7,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,50,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,221,238,175.0,0.0
81,3,17,0,0.0,0.0
84,3,22,0,0.0,0.0
131,3,69,1,0.0,0.0
148,3,251,0,0.0,0.0
156,3,141,147,7.0,0.0
180,3,16,2,0.0,0.0
55,1,226,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,198,0,0.0,0.0
157,1,173,0,0.0,0.0
185,1,188,0,0.0,0.0
24,2,64,0,0.0,0.0
56,2,13,177,0.0,0.0
67,2,7,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,50,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,1,0,0.0,0.0
61,3,9,29,175.0,0.0
81,3,17,0,0.0,0.0
84,3,22,0,0.0,0.0
131,3,70,1,0.0,0.0
148,3,252,0,0.0,0.0
156,3,211,150,7.0,0.0
180,3,16,2,0.0,0.0
55,1,228,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,197,0,0.0,0.0
157,1,172,0,0.0,0.0
185,1,188,0,0.0,0.0
24,2,64,0,0.0,0.0
56,2,173,173,0.0,0.0
67,2,7,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,50,0,0.0,0.0
215,2,20,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,60,72,174.0,0.0
81,3,17,0,0.0,0.0
84,3,22,0,0.0,0.0
131,3,71,1,0.0,0.0
148,3,253,0,0.0,0.0
156,3,21,154,7.0,0.0
180,3,16,2,0.0,0.0
55,1,229,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,195,0,0.0,0.0
157,1,170,0,0.0,0.0
185,1,189,0,0.0,0.0
24,2,64,0,0.0,0.0
56,2,90,170,0.0,0.0
67,2,7,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,50,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,131,112,173.0,0.0
81,3,16,0,0.0,0.0
84,3,22,0,0.0,0.0
131,3,72,1,0.0,0.0
148,3,255,0,0.0,0.0
156,3,82,157,7.0,0.0
180,3,16,2,0.0,0.0
55,1,231,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,194,0,0.0,0.0
157,1,169,0,0.0,0.0
185,1,189,0,0.0,0.0
24,2,63,0,0.0,0.0
56,2,23,167,0.0,0.0
67,2,6,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,50,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,235,149,172.0,0.0
81,3,16,0,0.0,0.0
84,3,21,0,0.0,0.0
131,3,72,1,0.0,0.0
148,3,0,1,0.0,0.0
156,3,139,160,7.0,0.0
180,3,16,2,0.0,0.0
55,1,232,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,194,0,0.0,0.0
157,1,168,0,0.0,0.0
185,1,190,0,0.0,0.0
24,2,63,0,0.0,0.0
56,2,123,165,0.0,0.0
67,2,6,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,49,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,144,39,172.0,0.0
81,3,16,0,0.0,0.0
84,3,21,0,0.0,0.0
131,3,73,1,0.0,0.0
148,3,1,1,0.0,0.0
156,3,37,162,7.0,0.0
180,3,16,2,0.0,0.0
55,1,233,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,192,0,0.0,0.0
157,1,167,0,0.0,0.0
185,1,190,0,0.0,0.0
24,2,62,0,0.0,0.0
56,2,76,162,0.0,0.0
67,2,6,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,49,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,196,72,171.0,0.0
81,3,16,0,0.0,0.0
84,3,21,0,0.0,0.0
131,3,73,1,0.0,0.0
148,3,2,1,0.0,0.0
156,3,86,165,7.0,0.0
180,3,16,2,0.0,0.0
55,1,235,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,8,0,0.0,0.0
146,1,191,0,0.0,0.0
157,1,165,0,0.0,0.0
185,1,191,0,0.0,0.0
24,2,62,0,0.0,0.0
56,2,44,159,0.0,0.0
67,2,6,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,49,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,59,103,170.0,0.0
81,3,16,0,0.0,0.0
84,3,20,0,0.0,0.0
131,3,74,1,0.0,0.0
148,3,4,1,0.0,0.0
156,3,130,168,7.0,0.0
180,3,16,2,0.0,0.0
55,1,236,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,190,0,0.0,0.0
157,1,164,0,0.0,0.0
185,1,192,0,0.0,0.0
24,2,62,0,0.0,0.0
56,2,26,156,0.0,0.0
67,2,6,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,49,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,3,131,169.0,0.0
81,3,16,0,0.0,0.0
84,3,20,0,0.0,0.0
131,3,75,1,0.0,0.0
148,3,5,1,0.0,0.0
156,3,170,171,7.0,0.0
180,3,16,2,0.0,0.0
55,1,238,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,189,0,0.0,0.0
157,1,162,0,0.0,0.0
185,1,192,0,0.0,0.0
24,2,61,0,0.0,0.0
56,2,21,153,0.0,0.0
67,2,6,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,49,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,42,156,168.0,0.0
81,3,16,0,0.0,0.0
84,3,20,0,0.0,0.0
131,3,76,1,0.0,0.0
148,3,7,1,0.0,0.0
156,3,204,174,7.0,0.0
180,3,16,2,0.0,0.0
55,1,239,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,188,0,0.0,0.0
157,1,161,0,0.0,0.0
185,1,193,0,0.0,0.0
24,2,61,0,0.0,0.0
56,2,30,150,0.0,0.0
67,2,5,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,49,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,190,178,167.0,0.0
81,3,16,0,0.0,0.0
84,3,20,0,0.0,0.0
131,3,76,1,0.0,0.0
148,3,8,1,0.0,0.0
156,3,234,177,7.0,0.0
180,3,16,2,0.0,0.0
55,1,241,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,187,0,0.0,0.0
157,1,159,0,0.0,0.0
185,1,193,0,0.0,0.0
24,2,60,0,0.0,0.0
56,2,51,147,0.0,0.0
67,2,5,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,48,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,205,198,166.0,0.0
81,3,16,0,0.0,0.0
84,3,19,0,0.0,0.0
131,3,77,1,0.0,0.0
148,3,10,1,0.0,0.0
156,3,2,181,7.0,0.0
180,3,16,2,0.0,0.0
55,1,242,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,186,0,0.0,0.0
157,1,159,0,0.0,0.0
185,1,194,0,0.0,0.0
24,2,60,0,0.0,0.0
56,2,195,145,0.0,0.0
67,2,5,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,48,0,0.0,0.0
215,2,21,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,231,79,166.0,0.0
81,3,15,0,0.0,0.0
84,3,19,0,0.0,0.0
131,3,77,1,0.0,0.0
148,3,10,1,0.0,0.0
156,3,141,182,7.0,0.0
180,3,16,2,0.0,0.0
55,1,243,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,185,0,0.0,0.0
157,1,157,0,0.0,0.0
185,1,194,0,0.0,0.0
24,2,60,0,0.0,0.0
56,2,236,142,0.0,0.0
67,2,5,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,41,0,0.0,0.0
213,2,48,0,0.0,0.0
215,2,22,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,74,96,165.0,0.0
81,3,15,0,0.0,0.0
84,3,19,0,0.0,0.0
131,3,78,1,0.0,0.0
148,3,12,1,0.0,0.0
156,3,158,185,7.0,0.0
180,3,16,2,0.0,0.0
55,1,245,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,184,0,0.0,0.0
157,1,156,0,0.0,0.0
185,1,195,0,0.0,0.0
24,2,59,0,0.0,0.0
56,2,34,140,0.0,0.0
67,2,5,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,40,0,0.0,0.0
213,2,48,0,0.0,0.0
215,2,22,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,76,110,164.0,0.0
81,3,15,0,0.0,0.0
84,3,19,0,0.0,0.0
131,3,79,1,0.0,0.0
148,3,13,1,0.0,0.0
156,3,170,188,7.0,0.0
180,3,16,2,0.0,0.0
55,1,246,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,182,0,0.0,0.0
157,1,154,0,0.0,0.0
185,1,196,0,0.0,0.0
24,2,59,0,0.0,0.0
56,2,101,137,0.0,0.0
67,2,5,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,40,0,0.0,0.0
213,2,48,0,0.0,0.0
215,2,22,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,251,121,163.0,0.0
81,3,15,0,0.0,0.0
84,3,18,0,0.0,0.0
131,3,79,1,0.0,0.0
148,3,15,1,0.0,0.0
156,3,177,191,7.0,0.0
180,3,15,2,0.0,0.0
55,1,248,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,181,0,0.0,0.0
157,1,153,0,0.0,0.0
185,1,196,0,0.0,0.0
24,2,58,0,0.0,0.0
56,2,180,134,0.0,0.0
67,2,5,0,0.0,0.0
79,2,2,0,0.0,0.0
209,2,40,0,0.0,0.0
213,2,48,0,0.0,0.0
215,2,22,0,0.0,0.0
43,3,2,0,0.0,0.0
61,3,101,131,162.0,0.0
81,3,15,0,0.0,0.0
84,3,18,0,0.0,0.0
131,3,80,1,0.0,0.0
148,3,16,1,0.0,0.0
156,3,179,194,7.0,0.0
180,3,15,2,0.0,0.0
55,1,248,0,0.0,0.0
60,1,1,0,0.0,0.0
132,1,9,0,0.0,0.0
146,1,181,0,0.0,0.0
157,1,152,0,0.0,0.0
185,1,197,0,0.0,0.0
