0,1,2,3,Intensity
34364,1280,0,0,0
49724,1280,0,0,0
65084,1280,0,0,0
14909,1280,0,0,0
30269,1280,0,0,0
45629,1280,0,0,0
60989,1280,0,0,0
10814,1280,0,0,0
26174,1280,0,0,0
41534,1280,0,0,0
56894,1280,0,0,0
6719,1280,0,0,0
22079,1280,0,0,0
37439,1280,0,0,0
52799,1280,0,0,0
2624,1280,0,0,0
17984,1280,0,0,0
33344,1280,0,0,0
48704,1280,0,0,0
64064,1280,0,0,0
13889,1280,0,0,0
29249,1280,0,0,0
44609,1280,0,0,0
59969,1280,0,0,0
9794,1280,0,0,0
25154,1280,0,0,0
40514,1280,0,0,0
55874,1280,0,0,0
5699,1280,0,0,0
21059,1280,0,0,0
36419,1280,0,0,0
51779,1280,0,0,0
1604,1280,0,0,0
16964,1280,0,0,0
32324,1280,0,0,0
47684,1280,0,0,0
63044,1280,0,0,0
12869,1280,0,0,0
28229,1280,0,0,0
43589,1280,0,0,0
58949,1280,0,0,0
8774,1280,0,0,0
24134,1280,0,0,0
39494,1280,0,0,0
54854,1280,0,0,0
4679,1280,0,0,0
20039,1280,0,0,0
35399,1280,0,0,0
50759,1280,0,0,0
584,1280,0,0,0
15944,1280,0,0,0
31304,1280,0,0,0
46664,1280,0,0,0
62024,1280,0,0,0
11849,1280,0,0,0
27209,1280,0,0,0
42569,1280,0,0,0
57929,1280,0,0,0
7754,1280,0,0,0
23114,1280,0,0,0
38474,1280,0,0,0
53834,1280,0,0,0
3659,1280,0,0,0
19019,1280,0,0,0
34379,1280,0,0,0
49739,1280,0,0,0
65099,1280,0,0,0
14924,1280,0,0,0
30284,1280,0,0,0
45644,1280,0,0,0
61004,1280,0,0,0
10829,1280,0,0,0
26189,1280,0,0,0
41549,1280,0,0,0
56909,1280,0,0,0
6734,1280,0,0,0
22094,1280,0,0,0
37454,1280,0,0,0
52814,1280,0,0,0
2639,1280,0,0,0
17999,1280,0,0,0
33359,1280,0,0,0
48719,1280,0,0,0
64079,1280,0,0,0
13904,1280,0,0,0
29264,1280,0,0,0
44624,1280,0,0,0
59984,1280,0,0,0
9809,1280,0,0,0
25169,1280,0,0,0
40529,1280,0,0,0
55889,1280,0,0,0
5714,1280,0,0,0
21074,1280,0,0,0
36434,1280,0,0,0
51794,1280,0,0,0
1619,1280,0,0,0
16979,1280,0,0,0
32339,1280,0,0,0
47699,1280,0,0,0
63059,1280,0,0,0
12884,1280,0,0,0
28244,1280,0,0,0
43604,1280,0,0,0
58964,1280,0,0,0
8789,1280,0,0,0
24149,1280,0,0,0
39509,1280,0,0,0
54869,1280,0,0,0
4694,1280,0,0,0
20054,1280,0,0,0
35414,1280,0,0,0
50774,1280,0,0,0
599,1280,0,0,0
16215,1280,0,0,0
31575,1280,0,0,0
46935,1280,0,0,0
62295,1280,0,0,0
12120,1280,0,0,0
27480,1280,0,0,0
42840,1280,0,0,0
58200,1280,0,0,0
8025,1280,0,0,0
23385,1280,0,0,0
38745,1280,0,0,0
54105,1280,0,0,0
3930,1280,0,0,0
19290,1280,0,0,0
34650,1280,0,0,0
50010,1280,0,0,0
65370,1280,0,0,0
15195,1280,0,0,0
30555,1280,0,0,0
45915,1280,0,0,0
61275,1280,0,0,0
11100,1280,0,0,0
26460,1280,0,0,0
41820,1280,0,0,0
57180,1280,0,0,0
7005,1280,0,0,0
22365,1280,0,0,0
37725,1280,0,0,0
53085,1280,0,0,0
2910,1280,0,0,0
18270,1280,0,0,0
33630,1280,0,0,0
48990,1280,0,0,0
64350,1280,0,0,0
14175,1280,0,0,0
29535,1280,0,0,0
44895,1280,0,0,0
60255,1280,0,0,0
10080,1280,0,0,0
25440,1280,0,0,0
40800,1280,0,0,0
56160,1280,0,0,0
5985,1280,0,0,0
21345,1280,0,0,0
36705,1280,0,0,0
52065,1280,0,0,0
1890,1280,0,0,0
17250,1280,0,0,0
32610,1280,0,0,0
47970,1280,0,0,0
63330,1280,0,0,0
13155,1280,0,0,0
28515,1280,0,0,0
43875,1280,0,0,0
59235,1280,0,0,0
9060,1280,0,0,0
24420,1280,0,0,0
39780,1280,0,0,0
55140,1280,0,0,0
4965,1280,0,0,0
20325,1280,0,0,0
35685,1280,0,0,0
51045,1280,0,0,0
870,1280,0,0,0
16230,1280,0,0,0
31590,1280,0,0,0
46950,1280,0,0,0
62310,1280,0,0,0
12135,1280,0,0,0
27495,1280,0,0,0
42855,1280,0,0,0
58215,1280,0,0,0
8040,1280,0,0,0
23400,1280,0,0,0
38760,1280,0,0,0
54120,1280,0,0,0
3945,1280,0,0,0
19305,1280,0,0,0
34665,1280,0,0,0
50025,1280,0,0,0
65385,1280,0,0,0
15210,1280,0,0,0
30570,1280,0,0,0
45930,1280,0,0,0
61290,1280,0,0,0
11115,1280,0,0,0
26475,1280,0,0,0
41835,1280,0,0,0
57195,1280,0,0,0
7020,1280,0,0,0
22380,1280,0,0,0
37740,1280,0,0,0
53100,1280,0,0,0
2925,1280,0,0,0
18285,1280,0,0,0
33645,1280,0,0,0
49005,1280,0,0,0
64365,1280,0,0,0
14190,1280,0,0,0
29550,1280,0,0,0
44910,1280,0,0,0
60270,1280,0,0,0
10095,1280,0,0,0
25455,1280,0,0,0
40815,1280,0,0,0
56175,1280,0,0,0
6000,1280,0,0,0
21360,1280,0,0,0
36720,1280,0,0,0
52080,1280,0,0,0
1905,1280,0,0,0
17265,1280,0,0,0
32625,1280,0,0,0
47985,1280,0,0,0
63345,1280,0,0,0
13170,1280,0,0,0
28530,1280,0,0,0
43890,1280,0,0,0
59250,1280,0,0,0
9075,1280,0,0,0
24435,1280,0,0,0
39795,1280,0,0,0
55155,1280,0,0,0
4980,1280,0,0,0
20340,1280,0,0,0
35700,1280,0,0,0
51060,1280,0,0,0
885,1280,0,0,0
16245,1280,0,0,0
31605,1280,0,0,0
46965,1280,0,0,0
62325,1280,0,0,0
12150,1280,0,0,0
27510,1280,0,0,0
42870,1280,0,0,0
58230,1280,0,0,0
8055,1280,0,0,0
23415,1280,0,0,0
38775,1280,0,0,0
54135,1280,0,0,0
3960,1280,0,0,0
19320,1280,0,0,0
34680,1280,0,0,0
50040,1280,0,0,0
65400,1280,0,0,0
15225,1280,0,0,0
30585,1280,0,0,0
45945,1280,0,0,0
61305,1280,0,0,0
11130,1280,0,0,0
26490,1280,0,0,0
41850,1280,0,0,0
57210,1280,0,0,0
7035,1280,0,0,0
22395,1280,0,0,0
37755,1280,0,0,0
53115,1280,0,0,0
2940,1280,0,0,0
18300,1280,0,0,0
33660,1280,0,0,0
49020,1280,0,0,0
64380,1280,0,0,0
14205,1280,0,0,0
29565,1280,0,0,0
44925,1280,0,0,0
60285,1280,0,0,0
10110,1280,0,0,0
25726,1280,0,0,0
41086,1280,0,0,0
56446,1280,0,0,0
6271,1280,0,0,0
21631,1280,0,0,0
36991,1280,0,0,0
52351,1280,0,0,0
2176,1280,0,0,0
17536,1280,0,0,0
32896,1280,0,0,0
48256,1280,0,0,0
63616,1280,0,0,0
13441,1280,0,0,0
28801,1280,0,0,0
44161,1280,0,0,0
59521,1280,0,0,0
9346,1280,0,0,0
24706,1280,0,0,0
40066,1280,0,0,0
55426,1280,0,0,0
5251,1280,0,0,0
20611,1280,0,0,0
35971,1280,0,0,0
51331,1280,0,0,0
1156,1280,0,0,0
16516,1280,0,0,0
31876,1280,0,0,0
47236,1280,0,0,0
62596,1280,0,0,0
12421,1280,0,0,0
27781,1280,0,0,0
43141,1280,0,0,0
58501,1280,0,0,0
8326,1280,0,0,0
23686,1280,0,0,0
39046,1280,0,0,0
54406,1280,0,0,0
4231,1280,0,0,0
19591,1280,0,0,0
34951,1280,0,0,0
50311,1280,0,0,0
136,1280,0,0,0
15496,1280,0,0,0
30856,1280,0,0,0
46216,1280,0,0,0
61576,1280,0,0,0
11401,1280,0,0,0
26761,1280,0,0,0
42121,1280,0,0,0
57481,1280,0,0,0
7306,1280,0,0,0
22666,1280,0,0,0
38026,1280,0,0,0
53386,1280,0,0,0
3211,1280,0,0,0
18571,1280,0,0,0
33931,1280,0,0,0
49291,1280,0,0,0
64651,1280,0,0,0
14476,1280,0,0,0
29836,1280,0,0,0
45196,1280,0,0,0
60556,1280,0,0,0
10381,1280,0,0,0
25741,1280,0,0,0
41101,1280,0,0,0
56461,1280,0,0,0
6286,1280,0,0,0
21646,1280,0,0,0
37006,1280,0,0,0
52366,1280,0,0,0
2191,1280,0,0,0
17551,1280,0,0,0
32911,1280,0,0,0
48271,1280,0,0,0
63631,1280,0,0,0
13456,1280,0,0,0
28816,1280,0,0,0
44176,1280,0,0,0
59536,1280,0,0,0
9361,1280,0,0,0
24721,1280,0,0,0
40081,1280,0,0,0
55441,1280,0,0,0
5266,1280,0,0,0
20626,1280,0,0,0
35986,1280,0,0,0
51346,1280,0,0,0
1171,1280,0,0,0
16531,1280,0,0,0
31891,1280,0,0,0
47251,1280,0,0,0
62611,1280,0,0,0
12436,1280,0,0,0
27796,1280,0,0,0
43156,1280,0,0,0
58516,1280,0,0,0
8341,1280,0,0,0
23701,1280,0,0,0
39061,1280,0,0,0
54421,1280,0,0,0
4246,1280,0,0,0
19606,1280,0,0,0
34966,1280,0,0,0
50326,1280,0,0,0
151,1280,0,0,0
15511,1280,0,0,0
30871,1280,0,0,0
46231,1280,0,0,0
61591,1280,0,0,0
11416,1280,0,0,0
26776,1280,0,0,0
42136,1280,0,0,0
57496,1280,0,0,0
7321,1280,0,0,0
22681,1280,0,0,0
38041,1280,0,0,0
53401,1280,0,0,0
3226,1280,0,0,0
18586,1280,0,0,0
33946,1280,0,0,0
49306,1280,0,0,0
64666,1280,0,0,0
14491,1280,0,0,0
29851,1280,0,0,0
45211,1280,0,0,0
60571,1280,0,0,0
10396,1280,0,0,0
25756,1280,0,0,0
41116,1280,0,0,0
56476,1280,0,0,0
6301,1280,0,0,0
21661,1280,0,0,0
37021,1280,0,0,0
52381,1280,0,0,0
2206,1280,0,0,0
17566,1280,0,0,0
32926,1280,0,0,0
48286,1280,0,0,0
63646,1280,0,0,0
13471,1280,0,0,0
28831,1280,0,0,0
44191,1280,0,0,0
59551,1280,0,0,0
9376,1280,0,0,0
24736,1280,0,0,0
40096,1280,0,0,0
55456,1280,0,0,0
5281,1280,0,0,0
20641,1280,0,0,0
36001,1280,0,0,0
51361,1280,0,0,0
1186,1280,0,0,0
16546,1280,0,0,0
31906,1280,0,0,0
47266,1280,0,0,0
62626,1280,0,0,0
12451,1280,0,0,0
27811,1280,0,0,0
43171,1280,0,0,0
58531,1280,0,0,0
8356,1280,0,0,0
23716,1280,0,0,0
39076,1280,0,0,0
54436,1280,0,0,0
4261,1280,0,0,0
19621,1280,0,0,0
35237,1280,0,0,0
50597,1280,0,0,0
422,1280,0,0,0
15782,1280,0,0,0
31142,1280,0,0,0
46502,1280,0,0,0
61862,1280,0,0,0
11687,1280,0,0,0
27047,1280,0,0,0
42407,1280,0,0,0
57767,1280,0,0,0
7592,1280,0,0,0
22952,1280,0,0,0
38312,1280,0,0,0
53672,1280,0,0,0
3497,1280,0,0,0
18857,1280,0,0,0
34217,1280,0,0,0
49577,1280,0,0,0
64937,1280,0,0,0
14762,1280,0,0,0
30122,1280,0,0,0
45482,1280,0,0,0
60842,1280,0,0,0
10667,1280,0,0,0
26027,1280,0,0,0
41387,1280,0,0,0
56747,1280,0,0,0
6572,1280,0,0,0
21932,1280,0,0,0
37292,1280,0,0,0
52652,1280,0,0,0
2477,1280,0,0,0
17837,1280,0,0,0
33197,1280,0,0,0
48557,1280,0,0,0
63917,1280,0,0,0
13742,1280,0,0,0
29102,1280,0,0,0
44462,1280,0,0,0
59822,1280,0,0,0
9647,1280,0,0,0
25007,1280,0,0,0
40367,1280,0,0,0
55727,1280,0,0,0
5552,1280,0,0,0
20912,1280,0,0,0
36272,1280,0,0,0
51632,1280,0,0,0
1457,1280,0,0,0
16817,1280,0,0,0
32177,1280,0,0,0
47537,1280,0,0,0
62897,1280,0,0,0
12722,1280,0,0,0
28082,1280,0,0,0
43442,1280,0,0,0
58802,1280,0,0,0
8627,1280,0,0,0
23987,1280,0,0,0
39347,1280,0,0,0
54707,1280,0,0,0
4532,1280,0,0,0
19892,1280,0,0,0
35252,1280,0,0,0
50612,1280,0,0,0
437,1280,0,0,0
15797,1280,0,0,0
31157,1280,0,0,0
46517,1280,0,0,0
61877,1280,0,0,0
11702,1280,0,0,0
27062,1280,0,0,0
42422,1280,0,0,0
57782,1280,0,0,0
7607,1280,0,0,0
22967,1280,0,0,0
38327,1280,0,0,0
53687,1280,0,0,0
3512,1280,0,0,0
18872,1280,0,0,0
34232,1280,0,0,0
49592,1280,0,0,0
64952,1280,0,0,0
14777,1280,0,0,0
30137,1280,0,0,0
45497,1280,0,0,0
60857,1280,0,0,0
10682,1280,0,0,0
26042,1280,0,0,0
41402,1280,0,0,0
56762,1280,0,0,0
6587,1280,0,0,0
21947,1280,0,0,0
37307,1280,0,0,0
52667,1280,0,0,0
2492,1280,0,0,0
17852,1280,0,0,0
33212,1280,0,0,0
48572,1280,0,0,0
63932,1280,0,0,0
13757,1280,0,0,0
29117,1280,0,0,0
44477,1280,0,0,0
59837,1280,0,0,0
9662,1280,0,0,0
25022,1280,0,0,0
40382,1280,0,0,0
55742,1280,0,0,0
5567,1280,0,0,0
20927,1280,0,0,0
36287,1280,0,0,0
51647,1280,0,0,0
1472,1280,0,0,0
16832,1280,0,0,0
32192,1280,0,0,0
47552,1280,0,0,0
62912,1280,0,0,0
12737,1280,0,0,0
28097,1280,0,0,0
43457,1280,0,0,0
58817,1280,0,0,0
8642,1280,0,0,0
24002,1280,0,0,0
39362,1280,0,0,0
54722,1280,0,0,0
4547,1280,0,0,0
19907,1280,0,0,0
35267,1280,0,0,0
50627,1280,0,0,0
452,1280,0,0,0
15812,1280,0,0,0
31172,1280,0,0,0
46532,1280,0,0,0
61892,1280,0,0,0
11717,1280,0,0,0
27077,1280,0,0,0
42437,1280,0,0,0
57797,1280,0,0,0
7622,1280,0,0,0
22982,1280,0,0,0
38342,1280,0,0,0
53702,1280,0,0,0
3527,1280,0,0,0
18887,1280,0,0,0
34247,1280,0,0,0
49607,1280,0,0,0
64967,1280,0,0,0
14792,1280,0,0,0
30152,1280,0,0,0
45512,1280,0,0,0
60872,1280,0,0,0
10697,1280,0,0,0
26057,1280,0,0,0
41417,1280,0,0,0
56777,1280,0,0,0
6602,1280,0,0,0
21962,1280,0,0,0
37322,1280,0,0,0
52682,1280,0,0,0
2507,1280,0,0,0
17867,1280,0,0,0
33227,1280,0,0,0
48587,1280,0,0,0
63947,1280,0,0,0
13772,1280,0,0,0
29388,1280,0,0,0
44748,1280,0,0,0
60108,1280,0,0,0
9933,1280,0,0,0
25293,1280,0,0,0
40653,1280,0,0,0
56013,1280,0,0,0
5838,1280,0,0,0
21198,1280,0,0,0
36558,1280,0,0,0
51918,1280,0,0,0
1743,1280,0,0,0
17103,1280,0,0,0
32463,1280,0,0,0
47823,1280,0,0,0
63183,1280,0,0,0
13008,1280,0,0,0
28368,1280,0,0,0
43728,1280,0,0,0
59088,1280,0,0,0
8913,1280,0,0,0
24273,1280,0,0,0
39633,1280,0,0,0
54993,1280,0,0,0
4818,1280,0,0,0
20178,1280,0,0,0
35538,1280,0,0,0
50898,1280,0,0,0
723,1280,0,0,0
16083,1280,0,0,0
31443,1280,0,0,0
46803,1280,0,0,0
62163,1280,0,0,0
11988,1280,0,0,0
27348,1280,0,0,0
42708,1280,0,0,0
58068,1280,0,0,0
7893,1280,0,0,0
23253,1280,0,0,0
38613,1280,0,0,0
53973,1280,0,0,0
3798,1280,0,0,0
19158,1280,0,0,0
34518,1280,0,0,0
49878,1280,0,0,0
65238,1280,0,0,0
15063,1280,0,0,0
30423,1280,0,0,0
45783,1280,0,0,0
61143,1280,0,0,0
10968,1280,0,0,0
26328,1280,0,0,0
41688,1280,0,0,0
57048,1280,0,0,0
6873,1280,0,0,0
22233,1280,0,0,0
37593,1280,0,0,0
52953,1280,0,0,0
2778,1280,0,0,0
18138,1280,0,0,0
33498,1280,0,0,0
48858,1280,0,0,0
64218,1280,0,0,0
14043,1280,0,0,0
29403,1280,0,0,0
44763,1280,0,0,0
60123,1280,0,0,0
9948,1280,0,0,0
25308,1280,0,0,0
40668,1280,0,0,0
56028,1280,0,0,0
5853,1280,0,0,0
21213,1280,0,0,0
36573,1280,0,0,0
51933,1280,0,0,0
1758,1280,0,0,0
17118,1280,0,0,0
32478,1280,0,0,0
47838,1280,0,0,0
63198,1280,0,0,0
13023,1280,0,0,0
28383,1280,0,0,0
43743,1280,0,0,0
59103,1280,0,0,0
8928,1280,0,0,0
24288,1280,0,0,0
39648,1280,0,0,0
55008,1280,0,0,0
4833,1280,0,0,0
20193,1280,0,0,0
35553,1280,0,0,0
50913,1280,0,0,0
738,1280,0,0,0
16098,1280,0,0,0
31458,1280,0,0,0
46818,1280,0,0,0
62178,1280,0,0,0
12003,1280,0,0,0
27363,1280,0,0,0
42723,1280,0,0,0
58083,1280,0,0,0
7908,1280,0,0,0
23268,1280,0,0,0
38628,1280,0,0,0
53988,1280,0,0,0
3813,1280,0,0,0
19173,1280,0,0,0
34533,1280,0,0,0
49893,1280,0,0,0
65253,1280,0,0,0
15078,1280,0,0,0
30438,1280,0,0,0
45798,1280,0,0,0
61158,1280,0,0,0
10983,1280,0,0,0
26343,1280,0,0,0
41703,1280,0,0,0
57063,1280,0,0,0
6888,1280,256,0,1
22248,1280,256,0,1
37608,1280,256,0,1
52968,1280,256,0,1
2793,1280,256,0,1
18153,1280,256,0,1
33513,1280,256,0,1
48873,1280,256,0,1
64233,1280,256,0,1
14058,1280,256,0,1
29418,1280,256,0,1
44778,1280,256,0,1
60138,1280,256,0,1
9963,1280,256,0,1
25323,1280,256,0,1
40683,1280,256,0,1
56043,1280,256,0,1
5868,1280,256,0,1
21228,1280,512,0,2
36588,1280,512,0,2
51948,1280,512,0,2
1773,1280,512,0,2
17133,1280,512,0,2
32493,1280,512,0,2
47853,1280,512,0,2
63213,1280,512,0,2
13038,1280,512,0,2
28398,1280,512,0,2
43758,1280,512,0,2
59118,1280,768,0,3
8943,1280,768,0,3
24303,1280,768,0,3
39663,1280,768,0,3
55023,1280,768,0,3
4848,1280,768,0,3
20208,1280,768,0,3
35568,1280,768,0,3
50928,1280,1024,0,4
753,1280,1024,0,4
16113,1280,1024,0,4
31473,1280,1024,0,4
46833,1280,1024,0,4
62193,1280,1024,0,4
12018,1280,1280,0,5
27378,1280,1280,0,5
42738,1280,1280,0,5
58098,1280,1280,0,5
7923,1280,1280,0,5
23283,1280,1280,0,5
38899,1280,1536,0,6
54259,1280,1536,0,6
4084,1280,1536,0,6
19444,1280,1536,0,6
34804,1280,1792,0,7
50164,1280,1792,0,7
65524,1280,1792,0,7
15349,1280,1792,0,7
30709,1280,2048,0,8
46069,1280,2048,0,8
61429,1280,2048,0,8
11254,1280,2304,0,9
26614,1280,2304,0,9
41974,1280,2304,0,9
57334,1280,2560,0,10
7159,1280,2560,0,10
22519,1280,2816,0,11
37879,1280,2816,0,11
53239,1280,2816,0,11
3064,1280,3072,0,12
18424,1280,3072,0,12
33784,1280,3328,0,13
49144,1280,3328,0,13
64504,1280,3584,0,14
14329,1280,3584,0,14
29689,1280,3840,0,15
45049,1280,3840,0,15
60409,1280,4096,0,16
10234,1280,4096,0,16
25594,1280,4352,0,17
40954,1280,4608,0,18
56314,1280,4608,0,18
6139,1280,4864,0,19
21499,1280,4864,0,19
36859,1280,5120,0,20
52219,1280,5376,0,21
2044,1280,5632,0,22
17404,1280,5632,0,22
32764,1280,5888,0,23
48124,1280,6144,0,24
63484,1280,6400,0,25
13309,1280,6656,0,26
28669,1280,6912,0,27
44029,1280,7168,0,28
59389,1280,7424,0,29
9214,1280,7680,0,30
24574,1280,7936,0,31
39934,1280,8192,0,32
55294,1280,8448,0,33
5119,1280,8704,0,34
20479,1280,8960,0,35
35839,1280,9472,0,37
51199,1280,9728,0,38
768,1536,9984,0,39
16128,1536,10496,0,41
31488,1536,10752,0,42
46848,1536,11264,0,44
62208,1536,11520,0,45
12033,1536,12032,0,47
27393,1536,12288,0,48
42753,1536,12800,0,50
58113,1536,13312,0,52
7938,1536,13824,0,54
23298,1536,14080,0,55
38658,1536,14592,0,57
54018,1536,15104,0,59
3843,1536,15616,0,61
19203,1536,16128,0,63
34563,1536,16896,0,66
49923,1536,17408,0,68
65283,1536,17920,0,70
15108,1536,18688,0,73
30468,1536,19200,0,75
45828,1536,19968,0,78
61188,1536,20480,0,80
11013,1536,21248,0,83
26373,1536,22016,0,86
41733,1536,22784,0,89
57093,1536,23552,0,92
6918,1536,24320,0,95
22278,1536,25088,0,98
37638,1536,25856,0,101
52998,1536,26880,0,105
2823,1536,27648,0,108
18183,1536,28672,0,112
33543,1536,29696,0,116
48903,1536,30720,0,120
64263,1536,31744,0,124
14088,1536,32768,0,128
29448,1536,33792,0,132
44808,1536,35072,0,137
60168,1536,36096,0,141
9993,1536,37376,0,146
25353,1536,38656,0,151
40713,1536,39936,0,156
56073,1536,41216,0,161
5898,1536,42496,0,166
21258,1536,44032,0,172
36618,1536,45312,0,177
51978,1536,46848,0,183
1803,1536,48384,0,189
17163,1536,49920,0,195
32523,1536,51712,0,202
47883,1536,53504,0,209
63243,1536,55040,0,215
13068,1536,56832,0,222
28428,1536,58880,0,230
43788,1536,60672,0,237
59148,1536,62720,0,245
8973,1536,64768,0,253
24333,1536,1281,0,261
39693,1536,3585,0,270
55053,1536,5889,0,279
4878,1536,8193,0,288
20238,1536,10497,0,297
35598,1536,13057,0,307
50958,1536,15617,0,317
783,1536,18177,0,327
16143,1536,20737,0,337
31503,1536,23553,0,348
46863,1536,26369,0,359
62223,1536,29441,0,371
12048,1536,32513,0,383
27408,1536,35585,0,395
42768,1536,38913,0,408
58128,1536,42241,0,421
7953,1536,45825,0,435
23313,1536,49153,0,448
38673,1536,52993,0,463
54033,1536,56577,0,477
3858,1536,60673,0,493
19218,1536,64513,0,508
34578,1536,3330,0,525
49938,1536,7426,0,541
65298,1536,11778,0,558
15123,1536,16386,0,576
30483,1536,20994,0,594
45843,1536,25858,0,613
61203,1536,30722,0,632
11028,1536,35842,0,652
26388,1536,41218,0,673
41748,1536,46594,0,694
57108,1536,52226,0,716
6933,1536,57858,0,738
22293,1536,63746,0,761
37653,1536,4355,0,785
53013,1536,10755,0,810
2838,1536,17155,0,835
18198,1536,23811,0,861
33558,1536,30723,0,888
48918,1536,37635,0,915
64278,1536,45059,0,944
14103,1536,52483,0,973
29463,1536,60163,0,1003
44823,1536,2564,0,1034
60183,1536,10756,0,1066
10008,1536,19204,0,1099
25368,1536,27908,0,1133
40728,1536,36868,0,1168
56088,1536,46084,0,1204
5913,1536,55300,0,1240
21273,1536,65284,0,1279
36633,1536,9733,0,1318
51993,1536,19973,0,1358
1818,1536,30725,0,1400
17178,1536,41477,0,1442
32794,1536,52741,0,1486
48154,1536,64261,0,1531
63514,1536,10758,0,1578
13339,1536,23046,0,1626
28699,1536,35590,0,1675
44059,1536,48646,0,1726
59419,1536,61958,0,1778
9244,1536,10247,0,1832
24604,1536,24327,0,1887
39964,1536,38919,0,1944
55324,1536,54023,0,2003
5149,1536,3848,0,2063
20509,1536,19720,0,2125
35869,1536,36104,0,2189
51229,1536,52744,0,2254
1054,1536,4617,0,2322
16414,1536,22281,0,2391
31774,1536,40713,0,2463
47134,1536,59401,0,2536
62494,1536,13322,0,2612
12319,1536,33034,0,2689
27679,1536,53514,0,2769
43039,1536,8971,0,2851
58399,1536,30731,0,2936
8224,1536,53003,0,3023
23584,1536,10252,0,3112
38944,1536,33804,0,3204
54304,1536,57868,0,3298
4129,1536,17165,0,3395
19489,1536,42765,0,3495
34849,1536,3598,0,3598
50209,1536,30478,0,3703
34,1536,58382,0,3812
15394,1536,21263,0,3923
30754,1536,50703,0,4038
46114,1536,15376,0,4156
61474,1536,46352,0,4277
11299,1536,12561,0,4401
26659,1536,45329,0,4529
42019,1536,13586,0,4661
57379,1536,48146,0,4796
7204,1536,18195,0,4935
22564,1536,54803,0,5078
37924,1536,26644,0,5224
53284,1536,65300,0,5375
3109,1536,39445,0,5530
18469,1536,14614,0,5689
33829,1536,56342,0,5852
49189,1536,33815,0,6020
64549,1536,12568,0,6193
14374,1536,57880,0,6370
29734,1536,38937,0,6552
45094,1536,21274,0,6739
60454,1536,5147,0,6932
10279,1536,55579,0,7129
25639,1536,42012,0,7332
40999,1536,29725,0,7540
56359,1536,18974,0,7754
6184,1536,9503,0,7973
21544,1536,1824,0,8199
36904,1536,61216,0,8431
52264,1536,56609,0,8669
2089,1536,53538,0,8913
17449,1536,52259,0,9164
32809,1536,52516,0,9421
48169,1536,54821,0,9686
63529,1536,58662,0,9957
13354,1536,64551,0,10236
28714,1536,6697,0,10522
44074,1536,16426,0,10816
59434,1536,27947,0,11117
9259,1536,41772,0,11427
24619,1536,57645,0,11745
39979,1536,10031,0,12071
55339,1536,30256,0,12406
5164,1536,52529,0,12749
20524,1536,11827,0,13102
35884,1536,38964,0,13464
51244,1536,2870,0,13835
1069,1536,35127,0,14217
16429,1536,4153,0,14608
31789,1536,41274,0,15009
47149,1536,15676,0,15421
62509,1536,58429,0,15844
12334,1536,38207,0,16277
27694,1536,21057,0,16722
43054,1536,6723,0,17178
58414,1536,60996,0,17646
8239,1536,53062,0,18127
23599,1536,47944,0,18619
38959,1536,46410,0,19125
54319,1536,47948,0,19643
4144,1536,53070,0,20175
19504,1536,61520,0,20720
34864,1536,8275,0,21280
50224,1536,23893,0,21853
49,1536,43607,0,22442
15409,1536,1370,0,23045
30769,1536,28764,0,23664
46129,1536,59998,0,24298
61489,1536,30049,0,24949
11314,1536,4196,0,25616
26674,1536,47974,0,26299
42034,1536,31081,0,27001
57394,1536,18540,0,27720
7219,1536,10607,0,28457
22579,1536,7282,0,29212
37939,1536,9077,0,29987
53299,1536,15736,0,30781
3124,1536,27259,0,31594
18484,1536,44414,0,32429
33844,1536,1154,0,33284
49204,1536,28805,0,34160
64564,1536,62088,0,35058
14389,1536,35724,0,35979
29749,1536,14992,0,36922
45109,1536,404,0,37889
60469,1536,57239,0,38879
10294,1536,54939,0,39894
25654,1536,59039,0,40934
41014,1536,4260,0,42000
56374,1536,21672,0,43092
6199,1536,45740,0,44210
21559,1536,11697,0,45357
36919,1536,50101,0,46531
52279,1536,30138,0,47733
2104,1536,17855,0,48965
17464,1536,13508,0,50228
32824,1536,16585,0,51520
48184,1536,27854,0,52844
63544,1536,47571,0,54201
13369,1536,9945,0,55590
28729,1536,46302,0,57012
44089,1536,26084,0,58469
59449,1536,14826,0,59961
9274,1536,12784,0,61489
24634,1536,19958,0,63053
39994,1536,36860,0,64655
55354,1536,63234,256,66295
5179,1536,34569,256,67975
20539,1536,15888,256,69694
35899,1536,7703,256,71454
51259,1536,10270,256,73256
1084,1536,23845,256,75101
16444,1536,48684,256,76990
31804,1536,19252,256,78923
47164,1536,1596,256,80902
62524,1536,61507,256,82928
12349,1536,2380,256,85001
27709,1536,21332,256,87123
43069,1536,52828,256,89294
58429,1536,32101,256,91517
8254,1536,24430,256,93791
23614,1536,30327,256,96118
38974,1536,50304,256,98500
54334,1536,18826,256,100937
4159,1536,1684,256,103430
19519,1536,65181,256,105982
34879,1536,12456,256,108592
50239,1536,40882,256,111263
64,1536,19389,256,113995
15424,1536,14024,256,116790
30784,1536,25299,256,119650
46144,1536,53214,256,122575
61504,1536,32490,256,125566
11329,1536,29686,256,128627
26689,1536,44290,512,131757
42305,1536,11791,512,134958
57665,1536,63771,512,138233
7490,1536,3369,512,141581
22850,1536,28214,512,145006
38210,1536,7236,512,148508
53570,1536,6482,512,152089
3395,1536,26464,512,155751
18755,1536,1903,512,159495
